Item,Type,Date,Document Number,Description,Qty. Sold,Sales Price,Revenue,Address: Billing Address State,Customer/Project: Company Name
,Invoice,1/28/15,INV13264,"Audio Enhancement Sentinel Alert System PAL w/4 Wall Speakers (kit)  3010-0100 Power Supply Switching for the Achiever, Ultimate III, Elite II, MS400, GL300 and IR Receiver  1 each 3120-0001 Battery Panasonic rechargeable nickel metal hydride AA battery (orange) 2 each 3110-0014 Charger Wall Mount Mic Charger - AEBC-09  1 each 3000-0456 CA-50 Amplifier (Power Supply 3010-0100 Sold Separately) 1 each 1300-1233 Cable - 50ft  Cat6 Plenum w/Molded Boot - Black 1 each   3200-0003 Cable Wire Speaker 50 ft tinned plenum rated speaker wire 1 each 3200-0002 Cable Wire Speaker 75 ft tinned plenum rated speaker wire 1 each   3300-0003 Speaker White Wall Speaker - WS-09   4 each    3100-0076 Microphone New Micro Infrared Handheld Microphone    1 each 3400-0018 Dome Receiver IR-Satellite TLD100 with adapter   1 each    3100-0072 Microphone - AE Infrared Tear-Drop Microphone - Safe Enabled - NBL 1 each",1.00,"$1,140.00 ","$1,140.00 ",NV,Double Diamond Elementary
,Invoice,7/7/15,INV13925,"Audio Enhancement Sentinel Alert System w/4 Ceiling Speakers (kit) EDU $1395 each  3010-0100  Power Supply Switching for the Achiever, Ultimate III, Elite II, MS400, GL300 and IR Receiver  1 each    3120-0001  Battery Panasonic rechargeable nickel metal hydride AA battery (orange)  1 each 3110-0014  Charger Wall Mount Mic Charger - AEBC-09  1 each 3400-0018  Dome Receiver IR-Satellite TLD100 with adapter  1 each    3000-0456  CA-50 Amplifier (Power Supply 3010-0100 Sold Separately) 1 each 1300-1233  Cable - 50ft  Cat6 Plenum w/Molded Boot – Black 1 each    3200-0003  Cable Wire Speaker 50 ft tinned plenum rated speaker wire 1 each   3200-0002  Cable Wire Speaker 75 ft tinned plenum rated speaker wire 1 each    3300-0043  Speaker CS-12 Tile Bridges for Ceiling Plenum Speaker 4 each  3300-0044  Speaker CS-12 Ceiling Speaker with Plenum Rated Back can  4 each 3100-0072  Microphone - AE Infrared Tear-Drop Microphone - Safe Enabled – NBL  1 each  * This system does not include a student handheld mic.  That mic can be purchased for $175.00 now or later. *",10.00,$900.00 ,"$9,000.00 ",CA,Antelope Valley High School District
,Invoice,4/22/15,INV13607,"Audio Enhancement Sentinel PAL System w/o Speakers or Speaker wires (kit)  3010-0100 Power Supply Switching for the Achiever, Ultimate III, Elite II, MS400, GL300 and IR Receiver 1 each  3120-0001 Battery Panasonic rechargeable nickel metal hydride AA battery (orange) 2 each  3110-0014 Charger Wall Mount Mic Charger - AEBC-09 1 each  3000-0456 CA-50 Amplifier  power Supply 3010-0100 Sold Separately) 1 each  1300-1233 Cable - 50ft  Cat6 Plenum w/Molded Boot - Black 1 each        3100-0076 Microphone New Micro Infrared Handheld Microphone 1 each        3400-0018 Dome Receiver IR-Satellite TLD100 with adapter 1 each         3100-0072 Microphone - AE Infrared Tear-Drop Microphone - Safe Enabled - NBL 1 each",1.00,"$1,046.25 ","$1,046.25 ",CA,Houghton-Kearney K-8 School
,Invoice,5/29/15,INV13763,"Audio Enhancement Sentinel PAL System w/o Speakers or Speaker wires (kit)  3010-0100 Power Supply Switching for the Achiever, Ultimate III, Elite II, MS400, GL300 and IR Receiver 1 each 3120-0001 Battery Panasonic rechargeable nickel metal hydride AA battery (orange) 2 each 3110-0014 Charger Wall Mount Mic Charger - AEBC-09 1 each 3000-0456 CA-50 Amplifier  power Supply 3010-0100 Sold Separately) 1 each 1300-1233 Cable - 50ft  Cat6 Plenum w/Molded Boot - Black 1 each      3100-0076 Microphone New Micro Infrared Handheld Microphone 1 each      3400-0018 Dome Receiver IR-Satellite TLD100 with adapter 1 each       3100-0072 Microphone - AE Infrared Tear-Drop Microphone - Safe Enabled - NBL 1 each",1.00,"$1,040.00 ","$1,040.00 ",NV,Academy Of Arts Careers & Tech
,Invoice,11/16/15,INV14634,"Audio Enhancement Sentinel PAL System w/o Speakers or Speaker wires (kit)  3010-0100 Power Supply Switching for the Achiever, Ultimate III, Elite II, MS400, GL300 and IR Receiver 1 each 3120-0001 Battery Panasonic rechargeable nickel metal hydride AA battery (orange) 2 each 3110-0014 Charger Wall Mount Mic Charger - AEBC-09 1 each 3000-0456 CA-50 Amplifier  power Supply 3010-0100 Sold Separately) 1 each 1300-1233 Cable - 50ft  Cat6 Plenum w/Molded Boot - Black 1 each      3100-0076 Microphone New Micro Infrared Handheld Microphone 1 each      3400-0018 Dome Receiver IR-Satellite TLD100 with adapter 1 each       3100-0072 Microphone - AE Infrared Tear-Drop Microphone - Safe Enabled - NBL 1 each",1.00,"$1,040.00 ","$1,040.00 ",NV,Mathews Elementary School
,Invoice,3/17/15,INV13486,"Audio Enhancement TearDrop Microphone  Kit - Teacher Mic Kit - Includes teardrop mic, 1 AA Battery, and Charger (KIT)",1.00,$150.00 ,$150.00 ,NV,Yvonne Shaw Middle School
,Invoice,6/8/15,INV13792,"Audio Enhancement TearDrop Microphone  Kit - Teacher Mic Kit - Includes teardrop mic, 1 AA Battery, and Charger (KIT)",1.00,$150.00 ,$150.00 ,,Elizabeth Lenz Elem School
,Invoice,7/21/15,INV13977,"Audio Enhancement TearDrop Microphone  Kit - Teacher Mic Kit - Includes teardrop mic, 1 AA Battery, and Charger (KIT)",20.00,$158.00 ,"$3,160.00 ",WA,Northshore School District 417
,Invoice,9/29/15,INV14338,"Audio Enhancement TearDrop Microphone  Kit - Teacher Mic Kit - Includes teardrop mic, 1 AA Battery, and Charger (KIT)",1.00,$209.00 ,$209.00 ,WA,Marysville School District 25
,Invoice,10/6/15,INV14375,"Audio Enhancement TearDrop Microphone  Kit - Teacher Mic Kit - Includes teardrop mic, 1 AA Battery, and Charger (KIT)",3.00,$209.00 ,$627.00 ,WA,Tukwila School District 406
,Invoice,3/9/15,INV13452,"Audio Enhancement TearDrop Microphone  Kit - Teacher Mic Kit - Includes teardrop mic, 1 AA Battery, and Charger (KIT)   IF A SMART MIC IS NEEDED, PLEASE DESIGNATE.",2.00,$175.00 ,$350.00 ,WA,Cashmere High School
,Invoice,10/15/15,INV14452,"Audio Enhancement TearDrop Microphone  Kit - Teacher Mic Kit - Includes teardrop mic, 1 AA Battery, and Charger (KIT)   IF A SMART MIC IS NEEDED, PLEASE DESIGNATE.",3.00,$150.00 ,$450.00 ,NV,Jessie Beck Elementary School
,Invoice,10/29/15,INV14531,"Audio Enhancement TearDrop Microphone  Kit - Teacher Mic Kit - Includes teardrop mic, 1 AA Battery, and Charger (KIT)   IF A SMART MIC IS NEEDED, PLEASE DESIGNATE.",1.00,$150.00 ,$150.00 ,,Damonte Ranch High School
,Invoice,6/2/15,INV13773,"Audio Enhancement TearDrop Microphone  Kit - Teacher Mic Kit - Includes teardrop mic, 1 AA Battery, and Charger (KIT)   IF A SMART MIC IS NEEDED, PLEASE DESIGNATE.  *** KCDA Contract PRICING ***",5.00,$209.00 ,"$1,045.00 ",WA,Lakewood School District 306
,Invoice,10/15/15,INV14437,"Audio Enhancement TearDrop Microphone  Kit - Teacher Mic Kit - Includes teardrop mic, 1 AA Battery, and Charger (KIT)  * Price includes shipping *",5.00,$209.00 ,"$1,045.00 ",WA,Enumclaw School District 216
,Invoice,10/15/15,INV14450,Audio Enhancement Ultimate III PAL System / 4 Ceiling speakers (kit),1.00,"$1,310.00 ","$1,310.00 ",NV,North Valleys High School
,Invoice,4/30/15,INV13638,"Audio Enhancement Ultimate III PAL System / 4 Ceiling speakers (kit)  3010-0100 Power Supply Switching for the Achiever, Ultimate III, Elite II, MS400, GL300 and IR Receiver  1 each     3120-0001 Battery Panasonic rechargeable nickel metal hydride AA battery (orange)  2 each 3110-0014 Charger Wall Mount Mic Charger - AEBC-09 1 each 3100-0076 Microphone New Micro Infrared Handheld Microphone 1 each    3000-0027   Ultimate III Amplifier 1 EACH 1300-1233 Cable - 50ft  Cat6 Plenum w/Molded Boot - Black 1 each    3200-0003 Cable Wire Speaker 50 ft tinned plenum rated speaker wire 1 each 3200-0002 Cable Wire Speaker 75 ft tinned plenum rated speaker wire 1 each    3400-0018 Dome Receiver IR-Satellite TLD100 with adapter       1 each 3300-0043 Speaker CS-12 Tile Bridges for Ceiling Plenum Speaker 4  each    3300-0044 Speaker CS-12 Ceiling Speaker with Plenum Rated Back can 4 each 3100-0072 Microphone - AE Infrared Tear-Drop Microphone - Safe Enabled - NBL 1 each",2.00,"$1,310.00 ","$2,620.00 ",NV,Spanish Springs Elementary School
,Invoice,4/30/15,INV13637,"Audio Enhancement Ultimate III PAL System / 4 Ceiling speakers (kit)  3010-0100 Power Supply Switching for the Achiever, Ultimate III, Elite II, MS400, GL300 and IR Receiver  1 each     3120-0001 Battery Panasonic rechargeable nickel metal hydride AA battery (orange)  2 each 3110-0014 Charger Wall Mount Mic Charger - AEBC-09 1 each 3100-0076 Microphone New Micro Infrared Handheld Microphone 1 each    3000-0027   Ultimate III Amplifier 1 EACH 1300-1233 Cable - 50ft  Cat6 Plenum w/Molded Boot - Black 1 each    3200-0003 Cable Wire Speaker 50 ft tinned plenum rated speaker wire 1 each 3200-0002 Cable Wire Speaker 75 ft tinned plenum rated speaker wire 1 each    3400-0018 Dome Receiver IR-Satellite TLD100 with adapter       1 each 3300-0043 Speaker CS-12 Tile Bridges for Ceiling Plenum Speaker 4  each    3300-0044 Speaker CS-12 Ceiling Speaker with Plenum Rated Back can 4 each 3100-0072 Microphone - AE Infrared Tear-Drop Microphone - Safe Enabled - NBL 1 each",1.00,"$1,310.00 ","$1,310.00 ",NV,Edward C Reed High School
,Invoice,5/12/15,INV13686,"Audio Enhancement Ultimate III PAL System / 4 Ceiling speakers (kit)  3010-0100 Power Supply Switching for the Achiever, Ultimate III, Elite II, MS400, GL300 and IR Receiver  1 each     3120-0001 Battery Panasonic rechargeable nickel metal hydride AA battery (orange)  2 each 3110-0014 Charger Wall Mount Mic Charger - AEBC-09 1 each 3100-0076 Microphone New Micro Infrared Handheld Microphone 1 each    3000-0027   Ultimate III Amplifier 1 EACH 1300-1233 Cable - 50ft  Cat6 Plenum w/Molded Boot - Black 1 each    3200-0003 Cable Wire Speaker 50 ft tinned plenum rated speaker wire 1 each 3200-0002 Cable Wire Speaker 75 ft tinned plenum rated speaker wire 1 each    3400-0018 Dome Receiver IR-Satellite TLD100 with adapter       1 each 3300-0043 Speaker CS-12 Tile Bridges for Ceiling Plenum Speaker 4  each    3300-0044 Speaker CS-12 Ceiling Speaker with Plenum Rated Back can 4 each 3100-0072 Microphone - AE Infrared Tear-Drop Microphone - Safe Enabled - NBL 1 each",2.00,"$1,310.00 ","$2,620.00 ",NV,Robert Mitchell Elementary School
,Invoice,4/22/15,INV13607,Audio Enhancement wall-mount bracket kit for Audio,2.00,$49.00 ,$98.00 ,CA,Houghton-Kearney K-8 School
,Invoice,5/29/15,INV13764,Audio Enhancement wall-mount bracket kit forAudio.,4.00,$49.00 ,$196.00 ,NV,Damonte Ranch High School
,Invoice,10/7/15,INV14387,Audio Enhancement wall-mount bracket kit forAudio.,15.00,$49.00 ,$735.00 ,WA,Northshore School District 417
,Invoice,1/15/15,INV13204,Avid Education AE-39 Headset - requires USB jack  AE-39 has a USB plug to make it compatible with a variety of computer equipment from Chromebooks ® to laptops to PCs. The microphone is flexible and can adjust to ensure a clear recording every time. The USB plug processes data quickly and efficiently and is ideal for language learning applications. It has an inline volume control to allow each user to listen at their own comfortable levels.,15.00,$21.40 ,$321.00 ,,Lowell Elementary School
,Invoice,2/11/15,INV13334,Avid Education AE-39 Headset - requires USB jack  AE-39 has a USB plug to make it compatible with a variety of computer equipment from Chromebooks ® to laptops to PCs. The microphone is flexible and can adjust to ensure a clear recording every time. The USB plug processes data quickly and efficiently and is ideal for language learning applications. It has an inline volume control to allow each user to listen at their own comfortable levels.,13.00,$21.40 ,$278.20 ,WA,Sheridan Elementary School
,Invoice,2/11/15,INV13330,Avid Education AE-39 Headset - requires USB jack  AE-39 has a USB plug to make it compatible with a variety of computer equipment from Chromebooks ® to laptops to PCs. The microphone is flexible and can adjust to ensure a clear recording every time. The USB plug processes data quickly and efficiently and is ideal for language learning applications. It has an inline volume control to allow each user to listen at their own comfortable levels.,210.00,$21.40 ,"$4,494.00 ",WA,Tacoma School District 10
,Invoice,2/20/15,INV13393,Avid Education AE-39 Headset - requires USB jack  AE-39 has a USB plug to make it compatible with a variety of computer equipment from Chromebooks ® to laptops to PCs. The microphone is flexible and can adjust to ensure a clear recording every time. The USB plug processes data quickly and efficiently and is ideal for language learning applications. It has an inline volume control to allow each user to listen at their own comfortable levels.,25.00,$21.40 ,$535.00 ,WA,First Creek Middle School
,Invoice,2/26/15,INV13422,Avid Education AE-39 Headset - requires USB jack  AE-39 has a USB plug to make it compatible with a variety of computer equipment from Chromebooks ® to laptops to PCs. The microphone is flexible and can adjust to ensure a clear recording every time. The USB plug processes data quickly and efficiently and is ideal for language learning applications. It has an inline volume control to allow each user to listen at their own comfortable levels.,150.00,$21.40 ,"$3,210.00 ",,Truman Middle School
,Invoice,2/27/15,INV13425,Avid Education AE-39 Headset - requires USB jack  AE-39 has a USB plug to make it compatible with a variety of computer equipment from Chromebooks ® to laptops to PCs. The microphone is flexible and can adjust to ensure a clear recording every time. The USB plug processes data quickly and efficiently and is ideal for language learning applications. It has an inline volume control to allow each user to listen at their own comfortable levels.,41.00,$21.40 ,$877.40 ,WA,Sheridan Elementary School
,Invoice,3/18/15,INV13493,Avid Education AE-39 Headset - requires USB jack  AE-39 has a USB plug to make it compatible with a variety of computer equipment from Chromebooks ® to laptops to PCs. The microphone is flexible and can adjust to ensure a clear recording every time. The USB plug processes data quickly and efficiently and is ideal for language learning applications. It has an inline volume control to allow each user to listen at their own comfortable levels.,100.00,$21.40 ,"$2,140.00 ",WA,Mason Middle School
,Invoice,6/24/15,INV13859,Avid Education AE-39 Headset - requires USB jack  AE-39 has a USB plug to make it compatible with a variety of computer equipment from Chromebooks ® to laptops to PCs. The microphone is flexible and can adjust to ensure a clear recording every time. The USB plug processes data quickly and efficiently and is ideal for language learning applications. It has an inline volume control to allow each user to listen at their own comfortable levels.,150.00,$0.00 ,$0.00 ,,Truman Middle School
,Invoice,10/6/15,INV14374,Avid Education AE-39 Headset - requires USB jack  AE-39 has a USB plug to make it compatible with a variety of computer equipment from Chromebooks ® to laptops to PCs. The microphone is flexible and can adjust to ensure a clear recording every time. The USB plug processes data quickly and efficiently and is ideal for language learning applications. It has an inline volume control to allow each user to listen at their own comfortable levels.  EDU $30 each,30.00,$25.00 ,$750.00 ,WA,Tacoma School District 10
,Invoice,11/30/15,INV14693,Avid Education AE-39 Headset - requires USB jack  AE-39 has a USB plug to make it compatible with a variety of computer equipment from Chromebooks ® to laptops to PCs. The microphone is flexible and can adjust to ensure a clear recording every time. The USB plug processes data quickly and efficiently and is ideal for language learning applications. It has an inline volume control to allow each user to listen at their own comfortable levels.,420.00,$22.40 ,"$9,408.00 ",WA,Tacoma School District 10
,Invoice,11/30/15,INV14703,Avid Education AE-39 Headset - requires USB jack  AE-39 has a USB plug to make it compatible with a variety of computer equipment from Chromebooks ® to laptops to PCs. The microphone is flexible and can adjust to ensure a clear recording every time. The USB plug processes data quickly and efficiently and is ideal for language learning applications. It has an inline volume control to allow each user to listen at their own comfortable levels.,18.00,$22.40 ,$403.20 ,WA,Henry Foss High School
,Invoice,2/13/15,INV13348,Avid Education AE-39 Headset requires USB jack,25.00,$21.40 ,$535.00 ,WA,Tacoma School District 10
,Invoice,2/16/15,INV13351,Avid Education AE-39 Headset requires USB jack,25.00,$0.00 ,$0.00 ,WA,Tacoma School District 10
,Credit Memo,2/20/15,238,Avid Education AE-39 Headset requires USB jack,0.00,$21.40 ,"($1,070.00)",WA,Tacoma School District 10
,Invoice,6/24/15,INV13853,AXI Education Solutions Purchase,1.00,"$21,018.83 ","$21,018.83 ",LA,J.S. Clark Leadership Academy
,Invoice,8/28/15,INV14170,"BALANCEBOX 400-70 - For flat panel displays 91 ~ 154 lbs, includes VESA brackets and allows for 16"" of travel",1.00,$889.00 ,$889.00 ,WA,St. Thomas School
,Invoice,8/28/15,INV14170,"BALANCEBOX 400-90 - For flat panel displays 145 ~ 209 lbs, includes VESA brackets and allows for 16"" of travel",5.00,$889.00 ,"$4,445.00 ",WA,St. Thomas School
,Invoice,11/24/15,INV14677,"BALANCEBOX 400-90 - For flat panel displays 145 ~ 209 lbs, includes VESA brackets and allows for 16"" of travel",4.00,$889.00 ,"$3,556.00 ",WA,St. Thomas School
,Invoice,12/28/15,INV14792,"BALANCEBOX 400-90 - For flat panel displays 145 ~ 209 lbs, includes VESA brackets and allows for 16"" of travel",1.00,$889.00 ,$889.00 ,WA,St. Thomas School
,Invoice,10/30/15,INV14566,Bear Creek- Bracket to mount Activboard over existing whiteboard,1.00,$105.00 ,$105.00 ,WA,Northshore School District 417
,Invoice,10/30/15,INV14566,Bear Creek- Install Activboard in room stage,1.00,$292.50 ,$292.50 ,WA,Northshore School District 417
,Invoice,10/30/15,INV14570,Bear Creek- Install AE system with 4 ceiling speakers in room stage,1.00,$260.00 ,$260.00 ,WA,Northshore School District 417
,Invoice,10/29/15,INV14536,Bear Creek- Install short throw projector with cables and face plate on stage,1.00,"$1,045.00 ","$1,045.00 ",WA,Northshore School District 417
,Invoice,7/28/15,INV14024,Bear Creek- Replace old board with new 6pt. touch board in rooms 233 and 113,2.00,$292.50 ,$585.00 ,WA,Northshore School District 417
,Invoice,3/10/15,INV13459,Belden C501106003 - CAT5E PC BONDED SOL T568A/B CMR BL 3 FT,50.00,$4.55 ,$227.50 ,WA,Lakewood School District 306
,Invoice,3/10/15,INV13459,Belden C501106005 - CAT5E PC BONDED SOL T568A/B CMR BL 5 FT,50.00,$5.70 ,$285.00 ,WA,Lakewood School District 306
,Invoice,3/10/15,INV13459,Belden C501109005 - CAT5E PC BONDED SOL T568A/B CMR WH 5 FT,100.00,$5.70 ,$570.00 ,WA,Lakewood School District 306
,Invoice,1/15/15,INV13201,BenQ 0.6 Wall Mount,1.00,$0.00 ,$0.00 ,CA,Los Banos Junior High School
,Invoice,2/10/15,INV13326,BenQ 0.6 Wall Mount,1.00,$0.00 ,$0.00 ,CA,R.M. Miano Elementary School
,Invoice,9/14/15,INV14243,BenQ 0.6 Wall Mount,1.00,$99.00 ,$99.00 ,CA,Roosevelt Elementary School
,Invoice,9/21/15,INV14284,BenQ 0.6 Wall Mount,2.00,$99.00 ,$198.00 ,CA,Poly High School
,Invoice,12/8/15,INV14722,BenQ 0.6 Wall Mount - room F103,1.00,$99.00 ,$99.00 ,CA,Los Banos Junior High School
,Invoice,7/7/15,INV13917,BenQ M series lamp replacement for MW500- MX9999  (Part # 5J.J7C05.001; MX816ST),1.00,$349.00 ,$349.00 ,CA,Liddell Elementary School
,Invoice,3/10/15,INV13461,BenQ MW769 Projector  WXGA; 4200 ANSI Lumens; 8.6lbs; HDMI x2; D-Sub; C; S-V; 20W Spkx1; AO; Control Terminals:  (RJ45/IR Reciever /RS232),1.00,"$1,149.00 ","$1,149.00 ",CA,National School District
,Invoice,3/19/15,INV13500,BenQ MW769 Projector  WXGA; 4200 ANSI Lumens; 8.6lbs; HDMI x2; D-Sub; C; S-V; 20W Spkx1; AO; Control Terminals:  (RJ45/IR Reciever /RS232),1.00,"$1,149.00 ","$1,149.00 ",CA,National School District
,Invoice,8/14/15,INV14103,BenQ MW769 Projector  WXGA; 4200 ANSI Lumens; 8.6lbs; HDMI x2; D-Sub; C; S-V; 20W Spkx1; AO; Control Terminals:  (RJ45/IR Reciever /RS232),2.00,"$1,149.00 ","$2,298.00 ",CA,National School District
,Invoice,1/7/15,INV13167,BenQ MW814ST Replacement Lamp,6.00,$149.00 ,$894.00 ,CA,Dennis McKinna Elementary School
,Invoice,5/28/15,INV13752,BenQ MW814ST Replacement Lamp,6.00,$149.00 ,$894.00 ,CA,Oxnard School District
,Invoice,8/24/15,INV14117,BenQ MW814ST Replacement Lamp,1.00,$314.10 ,$314.10 ,CA,Rio Vista Middle School
,Invoice,8/25/15,INV14131,BenQ MW814ST Replacement Lamp,2.00,$149.00 ,$298.00 ,CA,Laton Elementary School
,Invoice,4/22/15,INV13610,BenQ MW817ST Replacement Lamp,4.00,$149.00 ,$596.00 ,CA,Chowchilla Elementary School District
,Invoice,9/14/15,INV14243,"BenQ MW824ST DLP Projector, 3000 lumen, HDMI, D-Sub x2, S-V, Com, A x2, 10w Spk x2, AO, Control terminals (RJ45/RS232/USB) 3 year warranty.",1.00,$759.00 ,$759.00 ,CA,Roosevelt Elementary School
,Invoice,3/9/15,INV13445,"BenQ MW824ST DLP Projector, 3000 lumen, HDMI, D-Sub x2, S-V, Com, A x2, 10w Spk x2, AO, Control terminals (RJ45/RS232/USB) 3 year warranty. (formerly MW821ST)",2.00,$799.00 ,"$1,598.00 ",CA,Glenwood Elementary School
,Invoice,5/26/15,INV13731,"BenQ MW824ST DLP Projector, 3000 lumen, HDMI, D-Sub x2, S-V, Com, A x2, 10w Spk x2, AO, Control terminals (RJ45/RS232/USB) 3 year warranty. (formerly MW821ST)",2.00,$799.00 ,"$1,598.00 ",CA,Dennis McKinna Elementary School
,Invoice,6/23/15,INV13839,"BenQ MW824ST DLP Projector, 3000 lumen, HDMI, D-Sub x2, S-V, Com, A x2, 10w Spk x2, AO, Control terminals (RJ45/RS232/USB) 3 year warranty. (formerly MW821ST)",5.00,$749.00 ,"$3,745.00 ",CA,St. Paul's School
,Invoice,10/12/15,INV14428,"BenQ MW843UST Projector WXGA; 3000 ANSI Lumens; 13.6lbs; HDMI; D-Sub; S-V; A x2; 10W x2; AO; Control Terminals: (RJ45, RS232, USB), INCLUDES MOUNT",1.00,"$1,199.00 ","$1,199.00 ",CA,Los Banos Junior High School
,Invoice,10/12/15,INV14428,"BenQ MW843UST Projector WXGA; 3000 ANSI Lumens; 13.6lbs; HDMI; D-Sub; S-V; A x2; 10W x2; AO; Control Terminals: (RJ45, RS232, USB), INCLUDES MOUNT",1.00,"$1,199.00 ","$1,199.00 ",CA,Los Banos Junior High School
,Invoice,11/30/15,INV14697,"BenQ MW843UST Projector WXGA; 3000 ANSI Lumens; 13.6lbs; HDMI; D-Sub; S-V; A x2; 10W x2; AO; Control Terminals: (RJ45, RS232, USB), INCLUDES MOUNT",10.00,"$1,179.00 ","$11,790.00 ",CA,Los Banos Junior High School
,Invoice,6/2/15,INV13775,"BenQ MX661 Projector XGA; 3000 ANSI Lumens; 5.72lbs; HDMI; C; D-Sub; Com; A; 2W Spk x1; AO; Control Terminals: (RS232/USB A,B, mini B/RJ45)",2.00,$549.00 ,"$1,098.00 ",CA,Kamala School
,Invoice,3/30/15,INV13529,BenQ MX723 Projector XGA; 3700 ANSI Lumens; 5.7lbs; HDMI x 1; D-Sub; S-V; A x 2; 10W x1; AO; Control Terminals,4.00,$749.00 ,"$2,996.00 ",CA,National School District
,Invoice,6/30/15,INV13897,BenQ MX723 Projector XGA; 3700 ANSI Lumens; 5.7lbs; HDMI x 1; D-Sub; S-V; A x 2; 10W x1; AO; Control Terminals,1.00,$729.00 ,$729.00 ,CA,Kingswood Elementary School
,Invoice,8/14/15,INV14103,BenQ MX723 Projector XGA; 3700 ANSI Lumens; 5.7lbs; HDMI x 1; D-Sub; S-V; A x 2; 10W x1; AO; Control Terminals,16.00,$749.00 ,"$11,984.00 ",CA,National School District
,Invoice,9/30/15,INV14346,BenQ MX723 Projector XGA; 3700 ANSI Lumens; 5.7lbs; HDMI x 1; D-Sub; S-V; A x 2; 10W x1; AO; Control Terminals,4.00,$709.00 ,"$2,836.00 ",CA,Bret Harte Union High School
,Invoice,1/7/15,INV13167,BenQ MX810 ST Replacement Lamp,6.00,$149.00 ,$894.00 ,CA,Dennis McKinna Elementary School
,Invoice,8/20/15,INV14113,BenQ MX810 ST Replacement Lamp,3.00,$149.00 ,$447.00 ,CA,Chowchilla Elementary School District
,Invoice,4/16/15,INV13579,BenQ MX810ST Replacement Lamp,3.00,$149.00 ,$447.00 ,CA,Sierra Vista Elementary
,Invoice,5/28/15,INV13752,BenQ MX810ST Replacement Lamp,6.00,$149.00 ,$894.00 ,CA,Oxnard School District
,Invoice,4/16/15,INV13579,BenQ MX813ST Replacement Lamp (currently on back-order),1.00,$149.00 ,$149.00 ,CA,Sierra Vista Elementary
,Invoice,3/10/15,INV13462,BenQ MX816ST Replacement Lamp,5.00,$149.00 ,$745.00 ,CA,Highgrove Elementary School
,Invoice,5/7/15,INV13667,BenQ MX816ST Replacement Lamp,2.00,$314.10 ,$628.20 ,CA,Roosevelt Elementary School
,Invoice,3/30/15,INV13529,"BenQ MX819ST Projector   XGA, 3000 ANSI lumens, HDMI, D-sub, Com, A, 2w speaker x1, AO, Control terminals",4.00,$749.00 ,"$2,996.00 ",CA,National School District
,Invoice,4/16/15,INV13575,"BenQ MX819ST Projector:  XGA, 3000 ANSI lumens, HDMI, D-sub, Com, A, 2w speaker x1, AO, Control terminals",1.00,$749.00 ,$749.00 ,CA,Mesa Verde High School
,Invoice,8/14/15,INV14103,"BenQ MX819ST Projector:  XGA, 3000 ANSI lumens, HDMI, D-sub, Com, A, 2w speaker x1, AO, Control terminals",51.00,$749.00 ,"$38,199.00 ",CA,National School District
,Invoice,9/21/15,INV14284,"BenQ MX819ST Projector:  XGA, 3000 ANSI lumens, HDMI, D-sub, Com, A, 2w speaker x1, AO, Control terminals",2.00,$749.00 ,"$1,498.00 ",CA,Poly High School
,Invoice,11/10/15,INV14612,"BenQ Remote for MW712, MW767, MX720. MX766, MX822ST, MW820ST, MX819ST, MW870UST",6.00,$49.00 ,$294.00 ,CA,National School District
,Invoice,6/3/15,INV13780,"BenQ Replacement Lamp MW860USTi, MX750, and MW870UST",1.00,$149.00 ,$149.00 ,CA,North County Joint Union School District
,Invoice,10/8/15,INV14392,"BenQ Replacement Lamp MW860USTi, MX750, and MW870UST",4.00,$149.00 ,$596.00 ,CA,Highgrove Elementary School
,Invoice,7/29/15,INV14034,BenQ SU917 Projector WUXGA; 5000 ANSI Lumens; 8.6lbs; HDMI x 2; D-Sub; S-V; A x2; 10W x1; AO; Control Terminals: (RJ45/RS232/12-V/USB),1.00,"$2,056.00 ","$2,056.00 ",CA,Sunset Elementary School
,Invoice,3/30/15,INV13532,BIO Bldg - Cabling Materials,1.00,$933.98 ,$933.98 ,WA,Getchell High School
,Credit Memo,4/16/15,253,BIO Bldg - Cabling Materials rm B212 Credit for additional cables not needed,-1.00,$117.02 ,($117.02),WA,Getchell High School
,Invoice,3/30/15,INV13532,BIO Bldg - Install,1.00,"$1,400.98 ","$1,400.98 ",WA,Getchell High School
,Credit Memo,4/16/15,253,BIO Bldg - Install rm B212 Credit for additional cables not needed,-1.00,$175.52 ,($175.52),WA,Getchell High School
,Invoice,12/28/15,INV14783,"Bio Rm 112: Installation of UST Projector and mount. Install VGA, HDMI, 3.5, Run Power thru Panduit along front of board. Run cables in separate Panduit run to jack.",1.00,$260.00 ,$260.00 ,WA,Marysville School District 25
,Invoice,12/28/15,INV14783,"Bio Rm 112: Panduit Raceway 6' and all applicable corners, joiners, and transition pieces. Estimated length is 24'with corners and transition to floor. This includes a  Panduit for Power  and HDMI, VGA, and 3.5",4.00,$20.00 ,$80.00 ,WA,Marysville School District 25
,Invoice,12/28/15,INV14783,"Bio Rm 112: Vivitek D755WT Projector (incl Mount) - WXGA, 3300 lumens Warranty = 5yr P&L/5yr Adv. Replace/1 yr. lamp *** OETC Contract ***",1.00,"$1,040.00 ","$1,040.00 ",WA,Marysville School District 25
